Date,tkrs_avg_roc_30d,tkrs_avg_std_30d,tkrs_avg_rs_roc_30d,tkrs_avg_vol_avg_roc_30d,tkrs_avg_turnover_avg_roc_30d,stock_idx_pct_change_30d,comm_idx_pct_change_30d,bond_idx_pct_change_30d,vol_idx_pct_change_30d
2016-06-13,0.007913420348694624,0.014529283998399627,-0.15627174120914655,-0.09647804474325283,-0.07853722074407787,0.01034718056814965,0.05349789249720871,0.010425566834344036,0.3356687623001968
2016-06-14,-0.004189596995820332,0.014497658506374328,-0.21415108597073718,-0.07361659125635778,-0.05265072085295874,0.010578338856212177,0.061196151832032974,0.0008292615321827679,0.39645773663725614
2016-06-15,0.008160749661939791,0.014183184294549844,-0.07611904816819137,-0.08425509054107927,-0.06600064831349817,0.010925022246674576,0.07203392076247805,0.00995309373644071,0.2910255703308504
2016-06-16,0.017950313425338527,0.013747995346252694,0.04006484875538918,-0.10697807731920683,-0.09107631734083399,0.01110170156506074,0.05292873121067054,0.018912978866778563,0.20685369221119587
2016-06-17,0.02061556585158093,0.013661418200144378,0.0028905073230451883,-0.11819721545052086,-0.09443553774420976,0.00783348726171229,0.08838205358878537,0.0159413968993789,0.2199874313995862
2016-06-20,0.027783499815405788,0.013730758328910289,0.01845547703043615,-0.12274120152051504,-0.09681344093964461,0.006578512733522501,0.09135980705020907,0.019153337879356247,0.2479619908961681
2016-06-21,0.030876272031340374,0.01361712270097282,0.04522865687277866,-0.1264360808381687,-0.0972758860274533,0.005221551756560361,0.10716873374948843,0.02028475676425634,0.26835963825044407
2016-06-22,0.011717578021123581,0.013463065334883985,-0.09604220260474738,-0.10322536636385948,-0.08635224045010303,0.005400765832173748,0.07420504834558006,0.006024608940642162,0.5531914819182162
2016-06-23,0.03712377888963506,0.013670836482137242,0.12517576869864233,-0.10047450081732312,-0.08385286227683009,0.0036865040855409426,0.058011018263639746,0.029298116694025156,0.17426824320916023
2016-06-24,-0.009039626871636527,0.016653044419007,-0.13235712289600332,-0.06206857899070084,-0.037784470000984505,0.010007541002919673,0.035172353206770035,-0.007787388895145297,0.7876475018497708
