DATE,AAPL,ADBE,AJG,ANSS,APH,ATVI,AZO,BRO,CHD,CPRT,FDS,FICO,GILD,INTU,JBHT,LOW,MNST,NVR,ODFL,ORLY,POOL,QCOM,RMD,ROST,STZ,TJX,TSCO,TYL,UNH,WST
2020-02-21,76.52747344970703,372.9500122070313,102.54238891601562,287.1099853515625,49.08729934692383,61.627384185791016,1068.030029296875,47.134464263916016,73.5162353515625,23.8125,289.5821533203125,409.4800109863281,60.271270751953125,290.8876953125,106.50312042236328,117.9497299194336,34.869998931884766,4031.139892578125,146.30125427246094,391.5,221.34820556640625,79.94000244140625,169.14588928222656,118.94727325439452,197.19732666015625,60.56184005737305,94.71198272705078,330.1499938964844,286.5389709472656,168.7595977783203
2020-02-28,66.82493591308594,345.1199951171875,92.70944213867188,242.19000244140625,44.229225158691406,56.522560119628906,1032.510009765625,41.9200439453125,66.7125473022461,21.1200008392334,257.7445983886719,376.0299987792969,59.97727966308594,259.8800354003906,93.62955474853516,100.31045532226562,31.20499992370605,3667.179931640625,127.4013900756836,368.7200012207031,203.73306274414065,71.92122650146484,154.63209533691406,104.99097442626952,163.9000701904297,57.20419692993164,84.01441955566406,313.3500061035156,242.36463928222656,149.32093811035156
2020-03-06,70.65560913085938,336.7699890136719,96.3031768798828,237.77999877929688,44.65376281738281,58.31167984008789,1060.31005859375,44.01555252075195,71.66417694091797,20.04750061035156,270.4288635253906,357.92999267578125,69.36817169189453,269.97802734375,90.5130844116211,99.1244659423828,33.095001220703125,3845.22998046875,130.601806640625,368.0799865722656,217.2051696777344,71.72488403320312,161.55825805664062,98.93933868408205,170.26095581054688,56.018028259277344,86.83356475830078,321.6499938964844,269.84649658203125,148.71592712402344
2020-03-13,67.95191955566406,335.5,86.00818634033203,235.4199981689453,38.401466369628906,57.40739440917969,1012.72998046875,38.830379486083984,60.734134674072266,18.459999084472656,245.2251434326172,303.54998779296875,61.74898147583008,255.38330078125,85.3287124633789,90.822509765625,31.19499969482422,2922.280029296875,117.10328674316406,354.29998779296875,199.5847320556641,70.18798828125,145.65341186523438,89.5965347290039,126.4382781982422,49.331451416015625,72.33914947509766,287.1300048828125,259.7210388183594,144.9075164794922
2020-03-20,56.03947830200195,295.3399963378906,68.35960388183594,213.1100006103516,33.89589309692383,50.61068344116211,728.1300048828125,32.768001556396484,63.09479141235352,15.037500381469728,211.222900390625,241.42999267578125,63.93963623046875,197.3074493408203,78.2802734375,62.46224594116211,26.049999237060547,2326.889892578125,111.01547241210938,263.7699890136719,162.44461059570312,56.39296340942383,111.22695922851562,61.86415863037109,113.81156158447266,35.74783706665039,72.05440521240234,260.760009765625,197.2348480224609,129.57476806640625
2020-03-27,60.56194686889648,305.8299865722656,76.56312561035156,223.0200042724609,35.9429931640625,55.384910583496094,851.6300048828125,35.019466400146484,59.46744918823242,17.575000762939453,246.8142852783203,291.0599975585937,63.58180618286133,224.5320281982422,87.43547058105469,81.87110137939453,28.19499969482422,2871.6201171875,126.68914031982422,313.42999267578125,181.03407287597656,61.65174102783203,138.08517456054688,79.91998291015625,137.7528839111328,44.76850891113281,78.87920379638672,282.8299865722656,231.4709625244141,139.91893005371094
2020-04-03,59.01453399658203,293.6099853515625,72.82904052734375,218.3000030517578,33.11188888549805,58.32140350341797,790.5599975585938,32.56332778930664,64.91806030273438,15.449999809265137,245.26388549804688,263.8500061035156,68.25988006591797,213.4857940673828,87.14422607421875,77.3718490600586,27.11000061035156,2362.93994140625,120.94357299804688,295.3800048828125,172.60105895996094,60.39259338378906,148.80520629882812,72.36847686767578,125.66812896728516,39.1820068359375,75.46205139160156,284.82000732421875,219.09786987304688,150.1044158935547
2020-04-10,59.01453399658203,293.6099853515625,72.82904052734375,218.3000030517578,33.11188888549805,58.32140350341797,790.5599975585938,32.56332778930664,64.91806030273438,15.449999809265137,245.26388549804688,263.8500061035156,68.25988006591797,213.4857940673828,87.14422607421875,77.3718490600586,27.11000061035156,2362.93994140625,120.94357299804688,295.3800048828125,172.60105895996094,60.39259338378906,148.80520629882812,72.36847686767578,125.66812896728516,39.1820068359375,75.46205139160156,284.82000732421875,219.09786987304688,150.1044158935547
2020-04-17,69.13262939453125,344.1099853515625,79.83882141113281,263.8999938964844,40.75830459594727,65.45829010009766,991.7999877929688,37.134464263916016,70.57980346679688,18.024999618530277,272.3861694335937,319.260009765625,73.30452728271484,259.96124267578125,104.44490051269533,91.39669036865234,31.09499931335449,2917.75,134.90274047851562,373.510009765625,192.4588165283203,70.52128601074219,160.66329956054688,88.79781341552734,154.69625854492188,47.571319580078125,88.01058959960938,326.7200012207031,277.4023742675781,168.58108520507812
2020-04-24,69.17418670654297,344.1000061035156,71.89314270019531,259.45001220703125,41.70199966430664,65.23319244384766,1047.0400390625,33.87910842895508,68.46864318847656,18.457500457763672,265.9230651855469,300.0400085449219,69.5079574584961,258.2958374023437,98.6391830444336,93.49028778076172,29.899999618530277,2847.3701171875,139.819091796875,384.8200073242188,206.7107391357422,70.40093231201172,156.6165771484375,82.76629638671875,151.0166473388672,44.051063537597656,96.8002471923828,314.7099914550781,278.0992431640625,194.113037109375
2020-05-01,70.66537475585938,343.8399963378906,74.0228042602539,255.63999938964844,41.37776184082031,63.344215393066406,994.4500122070312,34.171512603759766,68.3438949584961,19.637500762939453,261.0780029296875,336.6099853515625,69.77852630615234,255.8173065185547,97.93043518066406,98.89616394042967,29.76000022888184,3036.89990234375,145.1500701904297,376.3699951171875,209.15061950683597,70.03060913085938,154.73910522460938,86.12574768066406,153.62185668945312,46.15555953979492,96.90465545654295,314.7799987792969,271.6263427734375,190.24148559570312
2020-05-08,76.0188980102539,367.510009765625,82.51285552978516,263.0199890136719,43.34259414672852,71.58522033691406,1057.9000244140625,36.73122787475586,70.38787841796875,20.94750022888184,267.52178955078125,371.1000061035156,67.6314926147461,274.65606689453125,100.51301574707033,108.1457977294922,32.88999938964844,3119.669921875,150.80677795410156,402.510009765625,217.5061492919922,74.58572387695312,158.31893920898438,88.54610443115234,158.6273193359375,46.404273986816406,101.76461029052734,330.2300109863281,274.00360107421875,198.55039978027344
2020-05-15,75.42568969726562,365.2999877929688,83.30550384521484,253.92999267578125,39.83395385742188,72.34864044189453,1074.97998046875,36.14508819580078,70.85931396484375,19.88500022888184,272.34747314453125,352.3599853515625,66.5579833984375,278.60406494140625,95.53846740722656,107.71975708007812,33.005001068115234,2795.06005859375,147.1442413330078,407.1199951171875,216.45985412597656,70.15095520019531,160.0249786376953,82.592041015625,151.39613342285156,45.12244415283203,106.04553985595705,354.75,277.78424072265625,212.6070709228516
2020-05-22,78.1661376953125,385.260009765625,87.00137329101562,269.8699951171875,43.94270324707031,71.52650451660156,1122.93994140625,37.53227615356445,69.25151062011719,21.5625,280.3708190917969,389.3999938964844,64.00946807861328,281.758544921875,105.58489990234376,115.73861694335938,34.35499954223633,3133.860107421875,156.75965881347656,404.989990234375,231.22573852539065,72.86367797851562,157.32412719726562,90.88899230957033,164.59754943847656,51.09157180786133,106.51110076904295,360.04998779296875,276.8104553222656,209.8970184326172
2020-05-29,77.93326568603516,386.6000061035156,90.038330078125,283.0,46.73024368286133,70.44988250732422,1147.8599853515625,39.27115249633789,72.27456665039062,22.34749984741211,298.74237060546875,402.6499938964844,67.92823791503906,284.4134216308594,116.4977569580078,123.40718841552734,35.95500183105469,3221.610107421875,168.90240478515625,417.239990234375,261.165283203125,74.88199615478516,156.80734252929688,93.87086486816406,164.97012329101562,50.46979141235352,116.19564819335938,375.30999755859375,291.0453796386719,214.46340942382807
2020-06-05,81.25708770751953,392.8999938964844,96.37350463867188,289.1000061035156,51.782691955566406,67.95408630371094,1153.9300537109375,41.7426872253418,71.04224395751953,22.95499992370605,307.9617919921875,420.7099914550781,66.98562622070312,282.2484130859375,117.53939056396484,123.99415588378906,36.1150016784668,3491.070068359375,167.61073303222656,422.7000122070313,251.28250122070312,82.61775970458984,156.8268280029297,99.21499633789062,173.29983520507812,54.77444839477539,116.30040740966795,358.42999267578125,297.7283020019531,204.2286529541016
2020-06-12,83.04644775390625,406.5400085449219,91.45167541503906,270.2699890136719,45.98013305664063,70.15625762939453,1100.510009765625,39.73029327392578,70.35868835449219,21.26000022888184,278.7977600097656,413.5199890136719,64.45598602294922,274.9696044921875,111.07540130615234,119.33621215820312,34.150001525878906,3175.3701171875,156.0006103515625,410.3500061035156,245.29269409179688,79.52949523925781,156.68060302734375,89.53359985351562,162.6584014892578,50.18281173706055,112.79606628417967,342.7099914550781,272.23736572265625,199.26515197753903
2020-06-19,85.72315216064453,428.010009765625,90.89521026611328,281.5899963378906,47.08159637451172,74.95210266113281,1130.5999755859375,40.179664611816406,74.63333892822266,21.102500915527344,294.9633178710937,421.8999938964844,68.21592712402344,280.4947509765625,114.48261260986328,126.70185089111328,35.040000915527344,3298.280029296875,166.20765686035156,422.1799926757813,258.8160095214844,82.8603286743164,168.41041564941406,90.33715057373048,173.29025268554688,50.35499572753906,121.57596588134766,333.2099914550781,279.2491149902344,215.0094146728516
2020-06-26,86.68159484863281,426.9200134277344,92.74690246582033,283.0799865722656,45.596797943115234,74.77592468261719,1104.9300537109375,39.15392303466797,73.31437683105469,19.905000686645508,319.2796936035156,406.2000122070313,65.66231536865234,280.6907043457031,116.1375732421875,122.51728057861328,33.95000076293945,3167.639892578125,161.05967712402344,415.4700012207031,253.32122802734372,82.12325286865234,180.9983367919922,81.08174133300781,161.42616271972656,47.38956832885742,123.7756805419922,340.7900085449219,275.0686340332031,220.8266448974609
2020-07-03,86.68159484863281,426.9200134277344,92.74690246582033,283.0799865722656,45.596797943115234,74.77592468261719,1104.9300537109375,39.15392303466797,73.31437683105469,19.905000686645508,319.2796936035156,406.2000122070313,65.66231536865234,280.6907043457031,116.1375732421875,122.51728057861328,33.95000076293945,3167.639892578125,161.05967712402344,415.4700012207031,253.32122802734372,82.12325286865234,180.9983367919922,81.08174133300781,161.42616271972656,47.38956832885742,123.7756805419922,340.7900085449219,275.0686340332031,220.8266448974609
2020-07-10,94.04741668701172,466.2000122070313,95.11664581298828,301.6499938964844,46.06261444091797,79.54239654541016,1113.5899658203125,40.46296691894531,79.69747924804688,20.762500762939453,340.9730529785156,412.1700134277344,67.20328521728516,301.8082580566406,124.25647735595705,130.11007690429688,35.82500076293945,3270.7099609375,174.77442932128906,420.760009765625,270.3588256835937,86.31244659423828,187.2970733642578,84.02489471435547,176.65272521972656,48.8531494140625,131.81283569335938,359.7300109863281,279.239501953125,230.5352935791016
2020-07-17,94.44696807861328,432.4200134277344,99.3476791381836,301.1300048828125,49.50288009643555,76.96829986572266,1157.300048828125,42.69028854370117,81.70965576171875,21.809999465942383,343.654296875,413.1499938964844,68.25113677978516,283.8695068359375,133.19314575195312,136.69937133789062,37.11000061035156,3342.800048828125,184.2107391357422,431.739990234375,285.7945861816406,86.05120849609375,194.0347137451172,83.0567398071289,172.52609252929688,50.61328506469727,134.05068969726562,355.79998779296875,293.9096069335937,245.13792419433597
2020-07-24,90.80694580078124,430.30999755859375,99.7122573852539,293.510009765625,50.65285873413086,78.28961181640625,1168.5899658203125,44.35100173950195,82.67241668701172,22.3799991607666,338.0196838378906,414.3299865722656,64.84342193603516,283.2905578613281,127.32295989990234,139.73207092285156,37.43999862670898,3810.389892578125,180.0706329345703,442.3399963378906,295.3861389160156,82.93496704101562,197.38888549804688,83.41495513916016,171.80007934570312,50.59414291381836,139.5357208251953,357.19000244140625,288.406005859375,260.7432861328125
2020-07-31,104.18556213378906,444.3200073242188,103.12779235839844,310.6000061035156,51.317630767822266,80.87348937988281,1207.4200439453125,44.41938781738281,92.74291229248048,23.3125,336.4264831542969,439.1900024414063,61.22438430786133,300.6502685546875,125.96980285644533,141.51878356933594,39.2400016784668,3930.14990234375,180.6437225341797,477.3800048828125,307.453125,98.53484344482422,197.45709228515625,86.81311798095703,170.2239227294922,49.73322296142578,135.92662048339844,357.25,290.31402587890625,267.06793212890625
